nombre,categoria,tiempo,dificultad,porciones,ingredientes,pasos,img
PIZZA CUATRO ESTACIONES,platos-fuertes,25 mins,Baja,8,"['3/4 tazas de agua, tibia, para la masa', '2 cucharadas de aceite de oliva, para la masa', '1 cucharadita de sal, para la masa', '4 tazas de harina, para la masa', '1 sobre de levadura seca, para la masa', '8 jitomates guaje, rostizados', '2 dientes de ajo, rostizados', 'suficiente de sal', '1/4 tazas de agua', 'suficiente de aceite de oliva, para la salsa', 'suficiente de harina', '2 tazas de queso mozzarella, rallado, fresco', '1/2 tazas de alcachofa', '1/2 tazas de jitomate cherry', '1/4 tazas de hoja de albahaca fresca', '1/4 tazas de hongo, variedad de hongos (shiitake, champiñón)', '1/4 tazas de salami, rebanado', '1/4 tazas de chorizo español, rebanado', 'al gusto de hojuela de chile, para acompañar', 'al gusto de aceite de oliva, para acompañar', 'al gusto de Strongbow® Gold Apple, para acompañar']","['Mezcla el agua tibia, el aceite de oliva y la sal con una batidora y el aditamento de gancho. Cuando la sal se disuelva, incorpora la harina y la levadura, luego mezcla muy bien hasta integrar por completo y formar una masa lisa, homogénea y bien ligada. Posteriormente, transfiere la masa a un bowl previamente engrasado con aceite de oliva y cubre con plástico. Deja reposar la masa para pizza para fermentar por 1 hora.', 'Mientras se fermenta la masa, prepara la salsa. Licúa los jitomates rostizados, el ajo rostizado, un poco de agua y sal por 3 minutos o hasta que esté muy tersa. Posteriormente, calienta una sartén a temperatura media, vierte aceite de oliva, la salsa y cocina por 5 minutos o hasta que se reduzca y esté ligeramente espesa.', 'Una vez que la masa para pizza se haya fermentado, pónchala y estírala sobre una charola para pizza, forma la orilla, esparce la salsa, espolvorea el queso y forma una cruz imaginaria para dividir los ingredientes. En uno de los cuartos coloca alcachofas, jitomates cherry y albahaca en otro, acomoda los hongos en el siguiente, y en el último, las carnes frías.', 'Hornea la pizza cuatro estaciones a 200 °C por 25 minutos o hasta que la costra esté bien dorada.', 'Sirve la pizza cuatro estaciones con un poco de aceite de oliva y aceite de chiles y disfruta con Strongbow® Gold Apple.']",https://cdn7.kiwilimon.com/brightcove/9632/9632.jpg
PAPAS GRATINADAS CON JAMÓN,guarniciones,,Baja,8,"['4 papas', '500 mililitros de crema', '300 gramos de queso manchego', '100 gramos de mantequilla', '150 gramos de jamón']","['En una olla poner las papas a pre cocer en agua.', 'Una vez listas, cortar las papas en rodajas.', 'En un refractario poner una capa de papas, mantequilla, crema, sal, pimienta, queso manchego y jamón. Repetir el proceso hasta acabar de poner todas las rodajas de papa.', 'Tapar el refractario con papel aluminio y meter al horno 10 minutos a 180°C.', 'Retirar el aluminio y dejar 10 minutos más.', 'Servir.']",https://cdn7.kiwilimon.com/brightcove/3982/3982.jpg
¿CÓMO HACER UNA TABLA DE QUESOS MEXICANOS?,botanas,,Baja,4,"['200 gramos de queso cotija', '200 gramos de queso de Ocosingo', '200 gramos de queso asadero', '200 gramos de queso de hebra', '200 gramos de queso fresco', '100 gramos de chorizo, rebanado y frito', '50 gramos de carne seca', '50 gramos de chicharrón de chile', '50 gramos de salsa macha', '50 gramos de chapulines', '50 gramos de cacahuate enchilado, con ajo', '150 gramos de tuna', '100 gramos de ate, de guayaba y membrillo', '50 gramos de glorias de leche', '100 gramos de totopos', '100 gramos de tostadas de pan, birote, bolillo']","['Para armar la tabla de quesos: Lo importante es distribuir los quesos en la tabla y acomodar el resto de los elementos poco a poco. Además, recuerda que puedes jugar con las formas, altura, textura, colores.\n\nAdemás, acomoda todo en recipientes diferentes, pues la idea es que la tabla de quesos mexicanos se vea armónica, elegante, no sobresaturada y que tenga elementos con los cuales el queso se pueda maridar, como fruta fresca, elementos dulces, crujientes, salados y picosos.', 'Lo recomendado es comenzar con los sabores más suaves para no saturar el paladar.', 'Marida la tabla de quesos mexicanos con tu bebida Strongbow® favorita.']",https://cdn7.kiwilimon.com/brightcove/9570/9570.jpg
SALCHIPAPAS,botanas,15 mins,Baja,4,"['4 papas, para las papas', '1 taza de harina de trigo, para las papas', '1 cucharada de ajo en polvo, para las papas', '1 cucharada de cebolla en polvo, para las papas', '1 cucharada de paprika, para las papas', 'suficiente de aceite vegetal, para freír las papas', 'suficiente de sal, para las papas', '3 cucharadas de mantequilla, para las salchichas', '6 salchichas, para las salchichas', '1 taza de salsa búfalo, para las salchichas', '1 taza de queso manchego, rallado, para las salchichas', 'al gusto de cebollín, para decorar', 'al gusto de apio, para acompañar']","['Corta las papas en bastones de 5 mm por 7 de largo.', 'Corta las salchichas en rodajas', 'Mezcla la harina, el ajo en polvo, la cebolla en polvo y la paprika en un bowl hasta integrar. Reserva.', 'Pasa las papas por esta preparación y mezcla completamente hasta cubrir las papas completamente.', 'Calienta el aceite vegetal en una sartén a fuego medio y fríe las papas por 10 minutos o hasta que estén doraditas. Colócalas en un bowl, agrega la sal y reserva.', 'Calienta la mantequilla en una sartén, agrega las salchichas y sofríe ligeramente hasta que estén ligeramente doradas, luego añade la salsa búfalo, el queso y retira del fuego.', 'Sirve las salchipapas en un plato hondo, acompaña con papas y apio y decora con cebollín.']",https://cdn7.kiwilimon.com/brightcove/9561/9561.jpg
ROSCA DE ESQUITES,botanas,30 mins,Baja,10,"['1/4 tazas de manteca, para los esquites', '1 taza de cebolla, finamente picada, para los esquites', '1 cucharada de ajo, finamente picado, para los esquites', '2 chiles de árbol, para los esquites', '6 tazas de granos de elote, para los esquites', '2 litros de agua', '2 ramas de epazote, para los esquites', 'suficiente de sal, para los esquites', '3 tazas de queso crema, suave', '1 1/2 tazas de Mayonesa McCormick® Light', '1 cucharada de cebolla en polvo', '1 cucharadita de ajo en polvo', 'suficiente de sal', '1 chile serrano, para el esquite verde', '1 1/2 tazas de cilantro, para el esquite verde', '1 tomate verde, partido en 4, para el esquite verde', 'suficiente de sal, para el esquite verde', '4 chiles guajillos, limpio, hidratado; para el esquite rojo', '1 chile morita, limpio, hidratado; para el esquite rojo', 'suficiente de sal, para el esquite rojo', 'al gusto de Mayonesa McCormick® Light', 'al gusto de queso añejo', 'al gusto de epazote, finamente picado en tiras, chiffonade', 'al gusto de chile en polvo', 'al gusto de limón']","['Calienta la manteca en una sartén y sofríe la cebolla, luego agrega el ajo y los chiles de árbol. Cocina por 5 minutos.', 'Añade los granos de elote, el agua, el epazote y sazona con sal. Cocina los esquites por 30 minutos o hasta que los granos estén suaves. Retira, cuela y deja enfriar.', 'Mezcla el queso crema con la Mayonesa con jugo de limones McCormick®, la cebolla en polvo, el ajo en polvo y sazona con sal. Posteriormente, divide en 3 porciones y reserva.', 'Licúa el chile serrano con el cilantro, el tomate verde y un poco de sal; si es posible, utiliza una licuadora de mano. Reserva.', 'De la misma manera, licúa el chile guajillo con el chile morita, la sal y un poco de agua de remojo; utiliza una licuadora de mano si es posible. Reserva.', 'Mezcla una parte de la mezcla de queso y Mayonesa McCormick® Light con la salsa verde; es muy importante ir agregando la salsa a cucharadas, poco a poco, para que se vaya pintando la mezcla sin que quede líquida.', 'Mezcla una parte de la mezcla de queso y Mayonesa McCormick® Light con la salsa roja; es muy importante ir agregando la salsa a cucharadas, poco a poco, para que se vaya pintando la mezcla sin que quede líquida.', 'Una vez que tengas los colores, mezcla cada color con 1/3 parte de los esquites, respectivamente.', 'Para armar la rosca: Utiliza un molde de rosca de acero o aluminio, cúbrelo con película plástica y acomoda la mezcla verde en 1/3 del molde, enseguida la mezcla blanca y, finalmente, la mezcla roja; debe estar bien apretada para que se mantenga la forma. Refrigera la rosca de esquites por al menos 1 hora o hasta que esté firme.', 'Desmolda la rosca de esquites sobre un platón, retira la película plástica, adereza la parte superior con Mayonesa McCormick® Light, queso añejo, epazote, chile en polvo y acompaña con limones.']",https://cdn7.kiwilimon.com/brightcove/9512/9512.jpg
BANDERILLAS DE TOCINO CON HARINA DE HOT CAKES,botanas,5 mins,Baja,4,"['8 rebanadas de tocino ahumado', 'suficiente de Mermelada Smucker’s® de fresa, para glasear', '2 cucharadas de Mermelada Smucker’s® de fresa, para la masa de hot cakes', '1 taza de harina para hot cakes, para la masa', '1/2 cucharaditas de polvo para hornear, para la masa de hot cakes', '1 huevo, para la masa de hot cakes', '2 cucharadas de mantequilla, derretida, para la masa de hot cakes', '3/4 tazas de leche, para la masa de hot cakes', 'suficiente de harina para hot cakes, para las tiras de tocino', 'suficiente de aceite vegetal, para freír', 'al gusto de fresa, para acompañar', 'al gusto de frambuesa, para acompañar']","[""Inserta un palillo de madera en las rebanadas de tocino y procura atravesar toda la rebanada. Coloca las tiras de tocino sobre una charola y con ayuda de una brocha, cubre con Mermelada Smucker's® de fresa. Hornea el tocino a 190 °C de 15 a 20 minutos o hasta que quede doradito y se caramelice. Deja enfriar y reserva."", ""Para la masa de hot cakes: Mezcla la Mermelada Smucker's® de fresa con la harina para hot cakes en un bowl, el polvo para hornear, el huevo, la mantequilla derretida y la leche. Bate hasta deshacer los grumos"", 'Cubre las tiras de tocino con la harina para hot cakes para retirar el exceso de grasa. Posteriormente, cubre las tiras de tocino con la mezcla de harina de hot cakes por completo.', 'Calienta el aceite en una sartén profunda y fríe las banderillas de tocino por 8 minutos, después colócalas sobre papel absorbente para retirar el exceso de aceite.', ""Sirve las banderillas de tocino con harina de hot cakes y acompaña con Mermelada Smucker's® de fresa.""]",https://cdn7.kiwilimon.com/brightcove/9456/9456.jpg
¿CÓMO HACER CHICHARRÓN DE CERDO?,carnes-y-aves,10 mins,Baja,10,"['500 gramos de piel de cerdo, limpia, sin pelos y sin grasa', '1/4 tazas de sal, para salar', '1 cucharada de leche en polvo, para salar', 'suficiente de manteca de cerdo, para freír', 'suficiente de tortilla, para acompañar', 'al gusto de pico de gallo, para acompañar']","['Revuelve la sal y la leche en un bowl pequeño. Posteriormente, unta la piel de cerdo con esta preparación y cuélgala en un lazo con ayuda de unas pinzas pequeñas. Deja secar por 1 día.', 'Calienta la manteca en una cacerola honda a temperatura alta, fríe la piel de cerdo, doblándola con unas pinzas para evitar que se enrosque y así se fría mejor. Coloca el chicharrón sobre papel absorbente para retirar el exceso de aceite.', 'Sirve el chicharrón de cerdo en una tortilla y acompaña con pico de gallo.']",https://cdn7.kiwilimon.com/brightcove/9454/9454.jpg
CROQUETAS DE QUESO CON ADEREZO BÚFALO,botanas,30 mins,Baja,8,"['6 papas', 'suficiente de agua, para cocer las papas', 'suficiente de sal, para cocer las papas', '2 tazas de queso manchego, rallado', '1 cucharada de cebollín, finamente picado', '2 yemas de huevo', '1 cucharadita de ajo en polvo', 'suficiente de sal', 'suficiente de pimienta', '1/2 tazas de Aceitunas sin hueso Búfalo®', 'suficiente de queso monterey, en cubitos', '3 huevos, batidos, para empanizar', 'suficiente de pan molido, para empanizar', 'suficiente de aceite vegetal, para freír', '1/2 tazas de Salsa Clásica Búfalo 150 g, para el aderezo búfalo', '2 cucharadas de mayonesa, para el aderezo búfalo', '1 cucharadita de ajo en polvo, para el aderezo búfalo', '1 taza de queso crema, para el aderezo búfalo', 'suficiente de pimienta, para el aderezo búfalo']","['Pela las papas, corta en 4 y reserva.', 'Cocina las papas en agua con sal por 20 minutos o hasta que se suavicen. Escurre y reserva.', 'Aplasta las papas con un machacador hasta obtener una consistencia tersa, después agrega el queso manchego, el cebollín, la yemas, el ajo en polvo y mezcla hasta integrar. Sazona con sal y pimienta.', 'Drena las Aceitunas sin hueso Búfalo® y pica en trozos pequeños, luego añade a la mezcla de papas e integra muy bien hasta obtener una mezcla compacta.', 'Con ayuda de tus manos forma croquetas, agrega un cubo de queso en medio y envuelve con la papa. Posteriormente, sumerge en el huevo batido y empaniza con pan molido. Congela las croquetas de queso por 15 minutos antes de freír.', 'Calienta el aceite a temperatura media en una sartén semiprofunda, fríe las croquetas por 8 minutos o hasta que se doren. Coloca en papel absorbente para retirar el exceso de aceite. Reserva.', 'Mezcla la Salsa picante Búfalo®, la mayonesa, el ajo en polvo y el queso crema en un bowl, luego sazona con pimienta.', 'Sirve las croquetas de queso con aderezo de Salsa Búfalo y ¡disfruta!']",https://cdn7.kiwilimon.com/brightcove/9431/9431.jpg
DIP DE QUESO PARA NACHOS,botanas,15 mins,Baja,4,"['2 dientes de ajo, sin cáscara', '1/4 cebollas', '2 chile cuaresmeño, sin semillas, ni rabo', '2 tazas de queso crema, en cubos', '1 taza de queso mozzarella, rallado', '1 taza de queso manchego, rallado', '1 cucharada de fécula de maíz', '2 cucharadas de mantequilla, en cubos', '1/3 tazas de leche entera', '1/2 tazas de Salsa Picante Alitas Bravas Hunt’s®', 'al gusto de frituras de maíz sabor queso, para acompañar', 'al gusto de crudités de verduras, para acompañar']","['Asa el ajo, la cebolla y los chiles cuaresmeños en un comal a fuego medio hasta que cambien de color, mueve constantemente para que la cocción sea uniforme. Una vez listos, retira del fuego y reserva.', 'Procesa los chiles, la cebolla y el ajo en un bowl con ayuda de un procesador de mano, luego agrega el queso crema y continúa procesando hasta eliminar los grumos. Mezcla el queso mozzarella con el queso manchego y la fécula de maíz hasta integrar muy bien.', 'Derrite la mantequilla en una sartén semiprofunda a fuego medio, después agrega la mezcla de queso crema que hiciste en el paso anterior e integra la mezcla de quesos rallados. Vierte la leche, integra y cocina hasta obtener una mezcla homogénea.', 'Antes de que la salsa se espese, vierte la Salsa Picante Alitas Bravas Hunt’s®, vuelve a mezclar y cocina a fuego bajo por al menos 6 minutos. Una vez listo el dip de queso para nachos, sirve inmediatamente, acompaña con frituras de maíz sabor queso y crudités al gusto.']",https://cdn7.kiwilimon.com/brightcove/9425/9425.jpg
QUESO FUNDIDO CON CHICHARRÓN,carnes-y-aves,10 mins,Baja,4,"['suficiente de aceite vegetal, para barnizar', '1 cucharadita de ajo, finamente picado', '2 chiles serranos, finamente picado', '3 tazas de queso asadero', '1/2 tazas de queso Oaxaca, desmenuzado', '1/4 tazas de leche', '2 cucharadas de hojuela de chile', '2 cucharadas de cilantro, finamente picado', '2 tazas de chicharrón de cerdo, en trozos del tamaño de un bocado', 'al gusto de tortillas de maíz, para acompañar', 'al gusto de salsa roja, para acompañar']","['Calienta el aceite vegetal en una sartén a fuego medio, añade el ajo y el chile serrano y cocina hasta que obtengan un tono brillante y ligeramente oscuro; recuerda mover ocasionalmente.', 'Ralla el queso asadero e integra el queso Oaxaca, después mezcla muy bien, vierte la leche y tapa. Cocina por 10 minutos.', 'Destapa la sartén y añade la hojuela de chile, el cilantro y el chicharrón de cerdo. Mezcla para integrar, cocina por 4 minutos más y retira el queso fundido con chicharrón del fuego', 'Sirve el queso fundido con chicharrón caliente y disfruta con tortillas, salsa roja y cebolla morada encurtida al gusto.']",https://cdn7.kiwilimon.com/brightcove/9395/9395.jpg
GUACAMOLE CON CAMARONES PICOSITOS,botanas,4 mins,Baja,8,"['1/4 tazas de agua, para la salsa', '1 diente de ajo, para la salsa', '1/4 cebollas, para la salsa', '2 chiles guajillos, sin semilla e hidratados, para la salsa', '2 cucharadas de salsa inglesa, para la salsa', '1 cucharada de salsa de soya, para la salsa', '4 cucharadas de Salsa Huichol® Picante, para la salsa', '1 cucharada de jugo de limón, para la salsa', 'suficiente de sal, para la salsa', 'suficiente de pimienta, para la salsa', '3 tazas de camarón, limpio', '2 cucharadas de aceite de oliva, para los camarones', '6 aguacates, maduro, sin cascara y hueso, para el guacamole', '3 chiles serranos, en rodajas, para el guacamole', '1/4 cebollas, finamente picada, para el guacamole', '1/2 tazas de cilantro, para el guacamole', '3 cucharadas de jugo de limón, para el guacamole', 'suficiente de sal, para el guacamole', 'suficiente de pimienta, para el guacamole', 'suficiente de hoja de cilantro, para decorar']","['Para la salsa: licúa el agua, el ajo, la cebolla, el guajillo, la salsa inglesa, la salsa de soya, la Salsa Huichol® Picante, el jugo de limón, la sal y la pimienta a velocidad media. Reserva.', 'Posteriormente, coloca los camarones en un bowl, vierte la salsa, deja marinar por 30 minutos.', 'Calienta el aceite en una sartén a fuego medio y cocina los camarones durante 4 minutos de cada lado. Retira del fuego y reserva.', 'Para el guacamole: coloca el aguacate en un mortero y comienza a deshacer hasta formar una pasta; recuerda que puedes utilizar una batidora de brazo eléctrico, si así lo deseas. Posteriormente, agrega el chile serrano, la cebolla, el cilantro, el jugo de limón y sazona con sal y pimienta. Finalmente, integra perfectamente con ayuda de una cuchara y listo.', 'Vierte el guacamole en un tazón o en un molcajete, decora con las hojas de cilantro y acomoda los camarones alrededor del tazón o molcajete. ¡Disfruta de este guacamole con camarones picositos!']",https://cdn7.kiwilimon.com/brightcove/9344/9344.jpg
PAPAS A LA MEXICANA,guarniciones,20 mins,Baja,6,"['3 papas', 'suficiente de aceite vegetal', '1 taza de cebolla, en cubos medianos', '1 cucharada de ajo, finamente picado', '2 tazas de chorizo, en trozos', '1 1/2 tazas de jitomate, en cubos medianos', '2 chiles serranos, en rodajas', 'suficiente de sal', 'suficiente de pimienta', '2 tazas de queso Oaxaca, desmenuzado', 'al gusto de tortillas de maíz', 'al gusto de salsa verde']","['Pela las papas y corta en cubos medianos. Colócalas en agua fría para que no se oxiden y reserva hasta su uso.', 'Calienta un poco de aceite de oliva en una sartén profundo a fuego medio y cocina los cubos de papa hasta que se doren, por aproximadamente 10 minutos, mueve ocasionalmente. Una vez doradas, retira las papas del sartén y reserva.', 'Vierte un poco más de aceite en la misma sartén y sofríe la cebolla y el ajo a fuego medio. Una vez que tengan un tono brillante añade el chorizo y fríe, usa una cuchara para deshacer el chorizo en pedacitos más pequeños. Cuando comience a obtener un tono más dorado, agrega el jitomate y el chile serrano e integra perfectamente.', 'Regresa las papas al sartén y sazona con sal y pimienta, luego cocina por 6 minutos más. Ahora, agrega el queso Oaxaca desmenuzado y tapa para gratinar.', 'Sirve las papas a la mexicana en la sartén y acompaña con tortillas y salsa verde.']",https://cdn7.kiwilimon.com/brightcove/9335/9335.jpg
RECETA DE PATATAS BRAVAS,botanas,50 mins,Baja,6,"['4 papas blancas', 'suficiente de aceite de oliva', '3 cucharadas de aceite de oliva, para la salsa brava', '1/4 tazas de cebolla, finamente picada, para la salsa brava', '1 cucharada de ajo, finamente picado, para la salsa brava', '1 cucharada de pimentón dulce, para la salsa brava', '1 cucharada de pimentón picante, para la salsa brava', '1 cucharada de fécula de maíz, para la salsa brava', '1 taza de caldo de res, para la salsa brava', 'suficiente de sal, para la salsa brava']","['Pela las papas y córtalas en cubos grandes o en forma de gajo, luego remójalas en un recipiente con agua fría y hielo para evitar que se oxiden. Reserva las papas de esta manera hasta su uso.', 'Calienta suficiente aceite de oliva en una sartén profundo para hacer una fritura profunda. Posteriormente, escurre las papas muy bien y fríelas a temperatura media-baja por 20 minutos, pues esto ayudará a que las papas se cocinen muy bien por dentro.\n\nRetíralas del aceite, escurre muy bien el exceso y deja reposar por 20 minutos preferentemente tapadas, ya que esto ayudará a que las papas queden más suaves.', '¡Prepara la salsa brava! Vierte un poco de aceite de oliva en una olla y cocina la cebolla y el ajo a fuego medio-bajo por 6 minutos o hasta dorar ligeramente. Integra el pimentón dulce, el pimentón picante y la fécula de maíz, luego mueve para integrar lo mejor posible. Posteriormente, vierte el caldo de res y sazona con sal.\n\nCocina la salsa brava a temperatura media hasta que se espese. Retira del fuego y deja enfriar ligeramente.', 'Vuelve a freír las papas en el mismo aceite de oliva, pero ahora a una temperatura más alta, por aproximadamente 20 minutos más, procurando que no se doren de más. Una vez listas las papas fritas, vuelve a escurrir muy bien.', 'Sirve las patatas bravas con salsa brava, ¡son perfectas para botanear!']",https://cdn7.kiwilimon.com/brightcove/9309/9309.jpg
RECETA DE SALCHICHAS A LA MEXICANA,carnes-y-aves,15 mins,Baja,4,"['1/2 cebollas', '4 jitomates, sin semillas', '3 chiles serranos', 'suficiente de aceite vegetal', '3 tazas de salchicha ahumada, en rodajas', '3 cucharadas de jugo sazonador', '2 cucharadas de salsa inglesa', '1 limón, por la mitad', 'al gusto de cilantro, picado, para decorar', 'al gusto de tortillas de maíz, para acompañar']","['Pica la cebolla, el jitomate (quitar semillas) y el chile serrano finamente. Reserva.', 'Calienta una sartén a temperatura media-alta, vierte aceite vegetal y agrega la cebolla, espera que se sofría por 3 minutos, luego agrega el jitomate, los chiles y sazona con un poco de sal.', 'Agrega las salchichas, el jugo sazonador, la salsa inglesa y el jugo de limón.', 'Decora las salchichas a la mexicana con cilantro picado y acompaña con tortillas.']",https://cdn7.kiwilimon.com/brightcove/9288/9288.jpg
ENCHILADAS POTOSINAS,desayunos,,Baja,6,"['75 gramos de chile ancho, desvenados y sin semillas', '1 taza de agua', '1 cucharada de mantequilla', '1/4 tazas de cebolla, finamente picada', '1 1/4 tazas de queso fresco', '1/2 kilos de masa de maíz', '1 pizca de sal', 'aceites', 'crema']","['Desvenar los chiles y retirar las semillas, asarlos y dejarlos remojando en agua caliente durante 25 minutos.', 'Hacerlos puré en un procesador de alimentos con 1/2 taza de agua en la que se remojaron.', 'Derretir la mantequilla en un sartén chico y agregar la cebolla. Saltear hasta que se dore.', 'Retirar del fuego y mezclar con el queso. Agregar 1 cucharada de los chiles molidos, mezclar.', 'Poner la masa de maíz en un recipiente y agregue el resto de los chiles molidos y la sal.', 'Amasar durante 5 minutos hasta que los ingredientes estén totalmente mezclados. Cubrir con un trapo húmedo y dejar reposar por 20 minutos.', 'Tome bolitas de masa y ponga entre dos plásticos en un prensador de tortillas. Aplane y haga tortillas. Coloque un poco de la mezcla de queso en el centro de cada tortilla y doble la tortilla por la mitad. Presione los bordes para que se sellen.', 'Repita con el resto de la masa y el relleno.', 'Caliente un comal y ase las enchiladas por 2-3 minutos de cada lado. La masa debe de cambiar de color y verse cocida.', 'Rellene un sartén con 1 cm de aceite para freír y ponga 2-3 enchiladas para que se frían por 3-4 minutos de cada lado.', 'Deje escurrir sobre una toalla de papel.', 'Acompañe con crema y frijoles.']",https://cdn7.kiwilimon.com/brightcove/842/842.jpg
ALMENDRAS GARAPIÑADAS,botanas,15 mins,Baja,6,"['2 tazas de almendra', '1 taza de edulcorante, azúcar + stevia', '3/4 tazas de agua', '1 cucharada de esencia de vainilla']","['Precalienta el horno a 180 °C.', 'Coloca las almendras en una charola apta para hornear, distribuyendo muy bien por toda la superficie. Hornea a 180 °C por 10 minutos. Retira las almendras del horno y enfría.', 'Coloca el edulcorante de mesa en una olla a fuego medio junto con el agua y la esencia de vainilla. Cuando comience a formarse un jarabe ligero agrega las almendras y baja la flama, mueve constantemente para cristalizar el azúcar y formar la capa característica de las almendras garapiñadas. Una vez que el garapiñado se forme, retira del fuego y extiende sobre una charola, con mucho cuidado separa las almendras para que no se peguen entre sí, puedes apoyarte de cucharas para lograrlo. Listo, disfruta de estas almendras garapiñadas como tu snack del día.']",https://cdn7.kiwilimon.com/brightcove/9223/9223.jpg
SUSHI DE PEPINO,faciles,5 mins,Baja,6,"['3 pepinos', '1 taza de gomitas de gusano enchiladas, para el relleno', '1 taza de gomitas de pandita enchiladas, para el relleno', '1 taza de aritos de gomita enchilados , para el relleno', '1 taza de pulparindo, para el relleno', '1 sobre de grenetina, hidratada', '1 taza de mango, en cubitos pequeños', 'suficiente de chamoy liquido, para cubrir', 'suficiente de chamoy en polvo, para cubrir', 'suficiente de limón, para acompañar']","['Pela el pepino y reserva.', 'Ahueca el pepino sin llegar al otro extremo y reserva.', 'Agrega las gomitas y los pulparindos en una olla a fuego medio, luego calienta sin dejar de mover hasta que se deshagan. Posteriormente, agrega la grenetina, mezcla y deja enfriar.', 'Rellena los pepinos con los cubitos de mango y la preparación anterior. Refrigera el sushi de pepino por 30 minutos.', 'Pasa el pepino por el chamoy y enseguida por el chile piquín, presiona el pepino para compactar el chile y que este se adhiera. Corta el sushi de pepino en rebanadas gruesas, coloca en una tabla y acompaña con limón.']",https://cdn7.kiwilimon.com/brightcove/9195/9195.jpg
CAMARONES ENCACAHUATADOS,pescados-y-mariscos,8 mins,Baja,1,"['1 taza de Salsa de Cacahuate Picante Cremosa Herdez®', '1/2 tazas de crema ácida', '2 cucharadas de aceite de oliva', '1/2 tazas de cebolla, finamente picada', '1 cucharada de ajo, finamente picado', '800 gramos de camarón mediano, pelado y limpio', 'suficiente de sal', 'suficiente de pimienta', '1/2 tazas de cacahuate, en mitades, sin sal', '1 rama de perejil, para decorar', 'al gusto de arroz blanco']","['Mezcla la Salsa de Cacahuate Picante Cremosa Herdez® con la crema ácida en un bowl hasta obtener una consistencia homogénea. Reserva.', 'Calienta el aceite de oliva en una sartén, luego agrega la cebolla y el ajo y cocina a fuego medio. Cuando estos ingredientes estén un poco dorados, es hora de agregar los camarones, sazona con sal, pimienta y cocina por 5 minutos o hasta que cambien de color.', 'Agrega la Salsa de Cacahuate Picante Cremosa Herdez® mezclada con la crema a la sartén con los camarones, después integra con ayuda de una pala y cocina por 5 minutos más. Reserva.', 'Tuesta los cacahuates en una sartén a fuego bajo por 5 minutos. Reserva.', 'Sirve los camarones encacahuatados en un plato extendido, decora con los cacahuates tostados, una rama de perejil y acompaña con arroz blanco.']",https://cdn7.kiwilimon.com/brightcove/8965/8965.jpg
CAMARONES CON DIP CREMOSO DE HABANERO,pescados-y-mariscos,5 mins,Baja,4,"['500 gramos de camarón mediano, pelado y limpio', '1 cucharada de Tajín® Habanero, presentación de 45 gr', '1 taza de harina', '1/2 tazas de fécula de maíz', '1 cucharadita de sal', '3/4 tazas de agua mineral', '1 huevo', '1/2 tazas de Crema Lala® Clásica, para la salsa', '1/2 cucharaditas de azúcar morena, para la salsa', '2 cucharadas de Tajín® Habanero, presentación de 45 gr, para la salsa', '1/2 cucharaditas de vinagre de arroz, para la salsa', '1 cucharadita de ajo en polvo, para la salsa', '1 cucharada de aceite de oliva, para la salsa', '1/2 tazas de Crema Lala® Clásica, para el aderezo', '2 cucharadas de Tajín® Habanero, para el aderezo', 'suficiente de cebollín, finamente picado, para decorar']","['Mezcla el Tajín® Habanero con la harina, la fécula de maíz, la sal, el agua mineral, el huevo y la paprika en un bowl con ayuda de un batidor globo, hasta integrar por completo, pero cuida que la mezcla no tenga grumos.', 'Sumerge uno a uno los camarones y cúbrelos por completo en la mezcla previamente elaborada.', 'Calienta suficiente aceite en una olla a fuego medio y fríe los camarones de 5 a 10 minutos o hasta que estén doraditos. Colócalos en un plato con papel absorbente y reserva.', 'Para la salsa: Mezcla muy bien la Crema Lala® Clásica con el azúcar morena, el Tajín® Habanero, el vinagre de arroz, el ajo en polvo y el aceite de oliva en un bowl con ayuda de un tenedor o con un batidor globo, luego sumerge los camarones y mezcla con cuidado para que queden muy bien cubiertos.', 'Para el aderezo: Mezcla la Crema Lala® Clásica y el Tajín® Habanero en un bowl con ayuda de una cuchara, hasta integrar por completo.', 'Sirve los camarones en un plato hondo con papel encerado, decora con el cebollín y acompaña con el aderezo.']",https://cdn7.kiwilimon.com/brightcove/8932/8932.jpg
AROS DE CEBOLLA CON CERVEZA,botanas,8 mins,Baja,6,"['2 tazas de harina, para el rebozado', '1 cucharadita de ajo en polvo, para el rebozado', '1 cucharada de orégano, para el rebozado', 'suficiente de sal, para el rebozado', 'suficiente de pimienta, para el rebozado', '1 1/4 tazas de cerveza clara, para el rebozado', '2 cebollas, en aros', 'suficiente de aceite vegetal, para freír', '3 cucharadas de perejil, finamente picado', 'al gusto de aderezo de queso azul, para acompañar']","['En un tazón mezcla la harina con el ajo en polvo, el orégano, suficiente sal y pimienta hasta integrar. Vierte la cerveza y mezcla con ayuda de un batidor globo, deberás obtener una mezcla semi espesa. De ser necesario, agrega más harina o más cerveza a la preparación.', 'Sumerge los aros de cebolla en la mezcla anterior e inmediatamente fríe en suficiente aceite vegetal caliente a fuego medio bajo, procura mover constantemente para que la cebolla dore de manera uniforme. Recuerda que la cantidad de aceite deberá cubrir los aros por completo.', 'Escurre los aros en papel absorbente. Sirve inmediatamente con perejil picado y aderezo de queso azul.']",https://cdn7.kiwilimon.com/brightcove/8921/8921.jpg
