nombre,categoria,tiempo,dificultad,porciones,ingredientes,pasos,img
PIMIENTOS RELLENOS PARA HALLOWEEN,platos-fuertes,18 mins,Baja,6,"['6 pimientos morrón, entero', 'suficiente de agua, caliente', 'suficiente de agua, con hielos, para enfriar los pimientos', '2 cucharadas de aceite de canola', '1/2 tazas de cebolla, finamente picada', '1 taza de agua', '1 cucharada de Knorr Caldo de Vegetales 100% Natural', '1 taza de papa, en cubos pequeños', '1 taza de betabel, en cubos', '1 taza de zanahoria, en cubos pequeños', '1 taza de chayote, en cubos medianos', '1 taza de calabaza, en cubos pequeños', '1 taza de brócoli, en ramilletes', 'suficiente de ajonjolí garapiñado, para decorar', 'suficiente de calabaza, para decorar, cortada en listones', 'suficiente de zanahoria, para decorar']","['Sobre una tabla, corta la tapa del pimiento morrón naranja (donde se encuentra el rabito) de manera que te quede una tapita, retira todas las semillas y venas con ayuda de una cuchara hasta dejar limpio por dentro.\n\nCon ayuda de un cuchillo pequeño, corta y da forma de ojos, nariz y sonrisa del pimiento, simulando una calabaza tallada. Puedes hacer los ojos y nariz con la figura de un triángulo y para la sonrisa, traza líneas irregulares. Repite este proceso con todos los pimientos.', 'Calienta agua en una cacerola hasta que hierva y coloca el pimiento tallado. Cocina por 3 minutos a fuego bajo. Retira el pimiento del agua hirviendo, escurre y coloca inmediatamente dentro de un bowl con hielos para enfriar; saca del agua y escurre nuevamente. Reserva hasta su uso.', 'En una cacerola a fuego medio calienta el aceite de canola, sofríe la cebolla hasta que cambien de color. Vierte el agua y agrega una cucharada de Knorr Caldo de Vegetales 100% Natural, mueve hasta disolver por completo. Añade el betabel, la papa, la zanahoria, el chayote, la calabaza, el brócoli, cocina hasta que la verdura este blandita y el caldo comience a reducir. Retira del fuego y reserva.', 'Rellena los pimientos con la mezcla de verduras. Decora con ajonjolí garapiñado, calabaza y zanahoria en listones. ¡Listo!']",https://cdn7.kiwilimon.com/brightcove/6933/6933.jpg
PAPAS RELLENAS DE ENSALADA DE POLLO,guarniciones,50 mins,Baja,6,"['suficiente de aceite de ajonjolí', '6 papas, con cáscara', 'al gusto de sal', 'al gusto de pimienta', '2 cucharadas de aceite de oliva, para el relleno', '1/2 tazas de cebolla morada, finamente picada, para el relleno', '1 cucharada de ajo, finamente picado, para el relleno', '1/2 tazas de apio, en cubitos, para el relleno', '1 taza de jitomate, en cubitos, para el relleno', '2 tazas de pollo, cocido y desmenuzado para el relleno', '1 cucharadita de comino, en polvo, para el relleno', '2 cucharadas de chile serrano, en cubitos, para el relleno', '1/4 tazas de cilantro, finamente picado, para el relleno', '1 cucharada de menta, finamente picado, para el relleno', 'al gusto de sal', 'al gusto de pimienta', '1 bolsa de Ensalada Primavera Eva®', 'suficiente de jocoque, para acompañar', 'suficiente de hierbas finas, para decorar']","['Precalienta el horno a 200 °C.', 'Sobre un pedazo cuadrado de papel aluminio vierte un poco de aceite de ajonjolí, coloca una papa, sazona con sal y pimienta, vierte un poco más de aceite y envuelve con el aluminio hasta cubrir. Repite con todas las papas.', 'Coloca las papas envueltas en aluminio sobre una charola y hornea por 40 minutos, a 200 °C.', 'En lo que se hornean las papas, prepara el relleno. En un sartén con aceite de oliva caliente sofríe la cebolla y el ajo hasta que se vuelvan transparentes, añade el apio, el jitomate, el pollo desmenuzado, el comino, el chile serrano, el cilantro y la menta; sazona con sal y pimienta, y cocina por 8 minutos. Retira del fuego.', 'Una vez pasado el tiempo de hornear las papas, retira del horno, enfría ligeramente las papas y retira el papel aluminio, corta las papas haciendo una abertura a lo largo, haz un hueco lo suficientemente grande para rellenar. Sí deseas puedes utilizar lo sobrante de la papa para incluirla en el relleno de pollo.', 'Rellena las papas con ayuda de una cuchara, agrega jocoque y finas hierbas y, colócalas sobre una cama de Ensalada Primavera Eva®.']",https://cdn7.kiwilimon.com/brightcove/6892/6892.jpg
PAY DE ARROZ CON VEGETALES,guarniciones,46 mins,Baja,6,"['200 gramos de jamón virginia de pavo Lala® Plenia® , picado en cuadritos', '1 1/4 tazas de arroz, cocido, escurrido, (315 g)', '1 1/4 tazas de queso manchego, o gouda, rallado, (250 g)', '4 cucharadas de queso parmesano, rallado', '2 cebollas, finamente picada', '2 calabacitas, ralladas', '1 zanahoria, rallada', '1/2 tazas de espárrago, en lata en lata, cortados y escurridos (1 lata o 155g)', '3 cucharadas de piñon', '3 huevos, ligeramente batidos', '1/3 tazas de yogurt natural LALA® , sin azúcar', 'al gusto de pimienta negra, recién molida', 'al gusto de sal', 'suficiente de aceite vegetal, para engrasar', '1 1/4 tazas de leche evaporada, para la salsa bechamel (1 lata)', '2 cucharadas de miel, sin sal, para la salsa bechamel', '2 cucharadas de harina de trigo, para la salsa bechamel (50 g)', '1/4 cucharaditas de nuez moscada, para la salsa bechamel', 'al gusto de pimienta negra, molida, para la salsa bechamel', 'al gusto de sal, para la salsa bechamel']","['Corta en cuadros pequeños el Jamón Virginia de Pavo LALA® Plenia®, reserva.', 'Precalienta el horno a 200 °C.', 'En un bowl mezcla el arroz cocido con el queso manchego (o gouda), el queso parmesano, la cebolla, la calabaza, la zanahoria, los espárragos, los piñones, los huevos, el yogurt y el Jamón Virginia de Pavo LALA® Plenia®; sazona con sal y pimienta e integrar.', 'Con una cuchara, coloca la mezcla en un molde previamente engrasado para pay. Hornea a 200 °C durante 30 minutos, o bien, hasta que esté firme. Enfría.', 'Para la salsa bechamel. Derrite la mantequilla en una cacerola a fuego bajo, agrega la harina y mezcla. Vierte la leche poco a poco, sin dejar de mover para que no se hagan grumos. Una vez hecho esto, añade la nuez moscada, sal y pimienta. Continúa mezclando durante 5 minutos hasta que espese.', 'Finalmente, en un plato extendido sirve la salsa para crear un espejo en el fondo, encima sirve una rebanada de pay y coloca un poco más de salsa para bañar la rebanada. Agrega perejil finamente picado para decorar y listo.']",https://cdn7.kiwilimon.com/brightcove/6850/6850.jpg
PAN AMASADO CASERO,panes,4 mins,Baja,4,"['1 taza de agua', '1/2 cucharadas de levadura seca, 6g', '4 tazas de harina', '1 cucharadita de sal', '2 cucharadas de manteca']","['En un bowl mezcla el agua con la levadura seca y deja reposar 10 minutos.', 'Agrega al bowl la harina con la sal y mezcla, posteriormente agrega la manteca; amasa hasta tener una masa suave y homogénea. Deja reposar para que fermente por 30 minutos, o bien, hasta que duplique su volumen.', 'Porciona la masa en trozos de aproximadamente 80 gramos, bolea, coloca un paño húmedo y deja reposar sobre una charola por 15 minutos.', 'Presiona suavemente las bolitas y con ayuda de un tenedor, pica el pan; hornea por 20 minutos, a 180 °C.', 'Disfruta con tus platillos favoritos.']",https://cdn7.kiwilimon.com/brightcove/6838/6838.jpg
VERDURAS REBOZADAS CON ADEREZO DE HABANERO,guarniciones,7 mins,Baja,20,"['1 1/2 tazas de harina de arroz Tres Estrellas®, para el rebozado', '1 huevo, para el rebozado', '1 1/2 tazas de agua mineral, para el rebozado', '1 cucharada de ajo en polvo, para el rebozado', '1 cucharada de paprika, en polvo, para el rebozado', 'al gusto de sal, para el rebozado', 'al gusto de pimienta, para el rebozado', '1 taza de calabaza, cortada en rodajas', '1 taza de coliflor, en floretes pequeños', '1 taza de brócoli, en floretes pequeños', '2 chiles habaneros, asado, para el aderezo de habanero', '1 taza de jocoque, para el aderezo de habanero', '1/2 tazas de yogur natural, sin azúcar, para el aderezo de habanero', 'suficiente de cebollín, finamente picado']","['Para el rebozado, en un bowl mezcla la Harina de arroz Tres estrellas® con el huevo, el agua mineral, el ajo en polvo, la paprika y sazona con sal y pimienta. Sumerge los vegetales en el rebozado hasta cubrir por completo.', 'En una ollita a fuego medio, calienta el aceite y fríe los vegetales por 7 minutos. Coloca sobre papel absorbente para retirar el exceso de aceite.', 'Para el dip de habanero, licúa por 3 minutos el chile con el jocoque, el yogurt natural, y sazona con sal y pimienta. Reserva.', 'Coloca los vegetales en un plato extendido con el dip de habanero al centro y decora con cebollín.']",https://cdn7.kiwilimon.com/brightcove/6830/6830.jpg
PAELLA MIXTA RÁPIDA,guarniciones,22 mins,Baja,5,"['2 cucharadas de aceite de oliva', '1 taza de chorizo español, en rodajas', '1 taza de pechuga de pollo, en rodajas', 'al gusto de sal', 'al gusto de pimienta', '3 tazas de agua', '1 sobre de Paella Goya® arroz', '1 lata de Paella Goya® Mariscos', '1 cucharada de aceite de oliva', '1/2 tazas de pimiento, de colores, en tiritas', '1/2 tazas de chícharo', '1/2 tazas de camarón', 'suficiente de limón amarillo, para decorar', 'suficiente de perejil, para decorar']","['En una sartén a fuego medio, calienta el aceite de oliva y sofríe las rodajas de chorizo; cocina hasta que estén dorados por ambos lados, retira del fuego y reserva.', 'En ese mismo sartén cocina el pollo, sazona con sal y pimienta y retira del fuego.', 'En una paellera calienta el agua y una vez que hierva agrega Paella Goya® Arroz, añade Paella Goya® Mariscos, aceite de oliva y mueve con ayuda de una cuchara. Cocina a fuego bajo por 15 minutos, agrega los pimientos de colores, los chícharos, el chorizo, el pollo y los camarones; tapa y cocina por 5 minutos más.', 'Con ayuda de un tenedor remueve antes de servir. Decora con rodajas de limón y perejil. Acompaña con pan.']",https://cdn7.kiwilimon.com/brightcove/6779/6779.jpg
ARROZ A LA MOSTAZA CON VERDURAS,guarniciones,25 mins,Baja,6,"['2 cucharadas de aceite vegetal', '1/4 tazas de cebolla, finamente picada', '1 cucharada de ajo, finamente picado', '2 tazas de arroz', '3 cucharadas de mostaza McCormick®', '4 tazas de caldo de pollo', '1/2 tazas de zanahoria, en cubitos', '1/2 tazas de brócoli, en floretes pequeños', '1/2 tazas de chícharo', '1/2 tazas de granos de elote, amarillo', 'suficiente de cebollín, para decorar']","['En un sartén profundo agrega el aceite y cocina la cebolla, el ajo y el arroz hasta que tenga un color doradito. No dejes de mover para conseguir un color uniforme en todos los granos.', 'Agrega la Mostaza McCormick®, mezcla y luego agrega el caldo de pollo y la zanahoria.', 'Tapa y cocina a fuego bajo por 20 minutos. Agrega el chícharo, el elote amarillo y cocina por 5 minutos más.', 'Sirve caliente, decora con cebollín y disfruta.']",https://cdn7.kiwilimon.com/brightcove/6773/6773.jpg
TORTITAS DE BRÓCOLI CON QUESO,comida-para-ninos,20 mins,Baja,4,"['1 litro de agua', '1 1/2 tazas de brócoli, en trozos grandes', 'al gusto de sal', '1 taza de papa, bien cocida y cortada en cubos, para hacer tortitas', '1 taza de queso mozzarella', '1/2 tazas de cebolla, finamente picada', '2 cucharaditas de ajo en polvo', '2 cucharaditas de orégano', '1/4 tazas de cilantro, finamente picado', '1 huevo', '1/2 tazas de pan molido', 'al gusto de sal', 'al gusto de pimienta', '1/4 tazas de Aceite puro de soya Nutrioli DHA®', 'suficiente de cátsup, para acompañar']","['En una ollita hierve el agua, luego cocina ahí el brócoli con sal por 6 minutos. Escurre y enfría bajo el chorro de agua fría.', 'Coloca el brócoli en una tabla y pica finamente.', 'Coloca la papa en un bowl y aplasta hasta obtener un puré. Agrega el brócoli picado, la cebolla, el queso mozzarella, el ajo en polvo, el orégano, el cilantro, el huevo y el pan molido; sazona con sal y pimienta y mezcla hasta tener una consistencia homogénea que puedas manipular, para formar las tortitas.', 'Sobre una tabla, forma las tortitas y congélalas por 10 minutos.', 'Vierte en una sartén el Aceite puro de soya Nutrioli DHA® calienta a fuego bajo, coloca las tortitas y cocina por 10 minutos. Escurre en papel absorbente.', 'Sirve y acompaña con salsa cátsup.']",https://cdn7.kiwilimon.com/brightcove/6732/6732.jpg
PAPAS RELLENAS DE POLLO AL CHIPOTLE,guarniciones,1h,Baja,4,"['4 papas', 'suficiente de aceite de oliva', 'suficiente de sal', 'suficiente de pimienta', '1 taza de media crema', '190 gramos de queso crema', '2 cucharadas de chile chipotle adobado', '1 cucharada de jugo de limón', '1 cucharadita de cebolla en polvo', '1/2 tazas de leche de vaca, para la salsa', '1 cucharadita de orégano', '1 cucharadita de paprika', '1 cucharada de aceite de oliva', '1/2 tazas de cebolla, finamente picada', '1 cucharada de ajo, finamente picado', '2 tazas de pollo, cocido y deshebrado', 'suficiente de cilantro fresco, picado, para decorar']","['Precalienta el horno a 200°C.', 'Sobre una tabla corta un extremo de las papas a lo largo. Colócalas sobre papel aluminio, baña con aceite de oliva y sazona con sal y pimienta. Envuelve las papas y hornea alrededor de 40 minutos o hasta que estén suaves. Retira y reserva.', 'Licúa la media crema con el queso crema, el chipotle, la leche, el jugo de limón, la cebolla en polvo, el orégano, la paprika, la sal y la pimienta.', 'Con ayuda de una cuchara, ahueca las papas cuidando de no romperlas. Reserva el relleno.', 'Calienta el aceite de oliva en un sartén a fuego medio y cocina la cebolla con el ajo, agrega el pollo, el relleno de la papa y la salsa. Cocina alrededor de 5 minutos o hasta espesar, rectifica sazón.', 'Rellena las papas con el relleno de pollo, decora con cilantro picado y disfruta.']",https://cdn7.kiwilimon.com/brightcove/5377/5377.jpg
PAPAS A LA CERVEZA CON TOCINO,guarniciones,30 mins,Baja,10,"['suficiente de aceite vegetal, para blanquear las papas', '2 kilos de papa cambray, cortadas a la mitad', '3 ramas de romero fresco', '1 cabeza de ajo, cortado a la mitad', '2 tazas de tocino, finamente picado', '1 cucharada de ajo, finamente picado', '2 cucharadas de echalote', '1/4 tazas de miel', '2 tazas de cerveza clara', '3 cucharadas de mantequilla', '1/4 tazas de mostaza Dijon', 'suficiente de romero fresco, para la salsa', 'suficiente de sal y pimienta']","['Calienta una sartén a fuego medio con el aceite, cuando el aceite esté entre 100°C y 120°C, sumerge las papas y cocina a fuego bajo para blanquearlas, esto es, que se doren y se suavicen al mismo tiempo.', 'Agrega el romero y la cabeza de ajo para que aromatice el aceite. Cuando las papas estén cocidas, retira y escurre sobre papel absorbente.', 'Calienta una olla a fuego medio, cocina el tocino hasta que dore, agrega el ajo, el echalote, la miel, la cerveza ámbar, la mantequilla, la mostaza, el romero y cocina hasta obtener una salsa. Sazona con sal y pimienta a tu gusto.', 'Sirve las papas, vierte encima la salsa y decora con hierbas de olor frescas.']",https://cdn7.kiwilimon.com/brightcove/5286/5286.jpg
PAPAS RELLENAS DE HUEVO CON TOCINO,guarniciones,1h,Baja,6,"['6 papas blancas, grande', 'suficiente de agua', 'suficiente de sal', '2 cucharadas de mantequilla, para el relleno', '1 taza de tocino, cortado en cubitos, para el relleno', '1 cucharada de ajo, finamente picado, para relleno', '1/4 tazas de cebolla blanca, para el relleno', '3 tazas de espinaca, para el relleno', '1 taza de queso crema, para el relleno', '1/2 tazas de crema para batir, para el relleno', '1 pizca de sal y pimienta', '1 taza de queso manchego, rallado', '6 huevos', '3 cucharadas de cebollín, finamente picado', '1/2 tazas de tocino, frito, finamente picado']","['Precalienta el horno a 200° C.', 'En una olla cuece las papas en agua con sal, alrededor de 40 minutos o hasta que estén cocidas. Escurre y enfría.', 'Para el relleno, calienta una sartén a fuego medio con la mantequilla, cocina el tocino hasta que dore, añade el ajo y la cebolla, mueve constantemente hasta que se suavicen los ingredientes. Añade las espinacas, el queso crema, la crema para batir, sazona con sal un poco de pimienta.', 'Coloca las papas cocidas sobre una tabla y corta una de las bases a lo largo. Ahueca las papas con ayuda de una cuchara, cuidando de no romperlas y rellena con las espinacas a la crema, un poco de queso.', 'Coloca las papas en una charola para horno y casca un huevo en la papa. Hornea hasta que el huevo esté cocido al término deseado, sirve con cebollín y más tocino.']",https://cdn7.kiwilimon.com/brightcove/5213/5213.jpg
GRATÍN DE CALABACITAS A LA MEXICANA,guarniciones,20 mins,Baja,4,"['1/4 cebollas, finamente picada', '2 dientes de ajo, finamente picado', '2 chiles serranos, cortado en rodajas finas', '1 taza de grano de elote', '1 cucharada de epazote, finamente picado', '6 calabazas, cortada en rodajas', '6 jitomates guaje, cotado en rodajas', '1 taza de queso panela, cortado en rodajas', 'suficiente de sal y pimienta', '3 cucharadas de aceite de oliva', '1/2 tazas de puré de tomate', '1 taza de queso manchego, rallado', 'suficiente de epazote, , en hoja']","['Precalienta el horno a 180°C.', 'En un tazón mezcla la cebolla con el ajo, el chile serrano, el elote y el epazote. Reserva.', 'En un refractario apto para horno, acomoda las calabazas alternando con los jitomates, el queso panela y la mezcla de elote.', 'Agrega el aceite de oliva, el puré de tomate, sazona con sal y pimienta. Espolvorea el queso manchego y hornea alrededor de 15 a 20 minutos o hasta que las verduras estén cocidas.', 'Retira del horno, decora con epazote fresco y sirve.']",https://cdn7.kiwilimon.com/brightcove/5193/5193.jpg
CEVICHE DE CHAMPIÑONES FÁCIL,platos-fuertes,,Baja,4,"['2 tazas de champiñón fresco, cortado en cuartos', '1/2 tazas de jitomate cherry, de colores, cortado en mitades', '1/2 tazas de cebolla morada, fileteada', '1/2 tazas de apio, fileteada', '1/2 tazas de pepino, cortado en cubos, con cáscara', '2 chiles serranos, cortados en rodajas finas', '1 aguacate, cortado en cubos grandes', '2 cucharadas de cilantro fresco, ,hojas enteras', '3/4 tazas de jugo de limón', '1/4 tazas de jugo de limón amarillo', '1 cucharada de aceite de oliva', 'pizcas de sal', 'suficiente de pimienta', 'suficiente de tostada de maíz, horneadas, para acompañar']","['En un bowl, mezcla los champiñones con los jitomates, la cebolla, el apio, le pepino el chile serrano, el aguacate, el cilantro, el jugo de limón, el aceite de oliva y sazona con sal y pimienta.', 'Marina alrededor de 20 minutos.', 'Sirve con tostadas de maíz.']",https://cdn7.kiwilimon.com/brightcove/5194/5194.jpg
PURÉ DE COLIFLOR KETO,guarniciones,30 mins,Baja,4,"['suficiente de agua', 'suficiente de sal', '2 tazas de coliflor, cortada en trozos pequeños', '1 taza de queso crema', '1/3 tazas de mantequilla', '1 cucharada de orégano', 'suficiente de sal', 'suficiente de pimienta blanca', 'suficiente de cebollín']","['En una olla con agua hirviendo agrega la sal y la coliflor, cocina hasta que esté suave. Escurre y enfría.', 'Coloca en el procesador la coliflor, el queso crema, la mantequilla, la sal, y la pimienta. Procesa hasta obtener un puré muy terso.', 'Cocina el puré en un sartén a fuego medio para espesar, rectifica sazón y sirve con cebollín picado.']",https://cdn7.kiwilimon.com/brightcove/5195/5195.jpg
CALABACITAS RELLENAS DE PICADILLO,guarniciones,45 mins,Baja,4,"['suficiente de agua', 'suficiente de sal', '4 calabacitas, italiana', '3 jitomates', '1/4 cebollas', '2 dientes de ajo', '1 cucharada de aceite vegetal, o aceite de aguacate', '1/2 cebollas, finamente picada', '500 gramos de carne molida de res', '1/4 tazas de puré de tomate', '1 taza de papa, en cubitos', '1 taza de zanahoria, en cubitos', '1 taza de chícharo', '2 hojas de laurel', '1 cucharada de tomillo', 'suficiente de sal y pimienta', 'suficiente de queso fresco, desmoronado, para decorar', 'suficiente de cilantro fresco, para decorar']","['En una olla con agua hirviendo, agrega la sal y las calabazas, cocina por 10 minutos. Retira y enfría inmediatamente.', 'Corta las calabazas por la mitad a lo largo y con ayuda de una cuchara, retira la pulpa cuidando de no romperlas. Reserva.', 'Para el picadillo, licúa el jitomate con la cebolla y el ajo.', 'Calienta un sartén a fuego medio con el aceite y cocina la cebolla, agrega la carne y continúa la cocción hasta que cambie de color. Añade el puré de tomate, la preparación de la licuadora y cocina por un par de minutos más.', 'Agrega las verduras, las especias y cocina alrededor de 20 minutos una vez que suelte el hervor. Sazona con sal y pimienta a tu gusto y deja que el líquido se reduzca casi por completo.', 'Sobre una tabla, rellena las calabazas con el picadillo, sirve y decora con queso fresco y cilantro.']",https://cdn7.kiwilimon.com/brightcove/7237/7237.jpg
PAPAS CAMBRAY A LA DIABLA CON TOCINO,guarniciones,50 mins,Baja,4,"['suficiente de agua', 'suficiente de sal', '500 gramos de papa cambray', '200 gramos de tocino, en rebanadas', '1/4 cebollas, troceada', '2 dientes de ajo', '3 jitomates, en cuartos', '6 chiles guajillos, desvenados y sin semillas', '5 chiles de árbol, desvenados y sin semillas', '2 chiles chipotles, seco, desvenado y sin semillas', '2 pimienta gorda', '1 cucharadita de comino, entero', '1/2 tazas de caldo de pollo', 'suficiente de sal', '1 cucharadita de aceite', 'suficiente de cilantro fresco, finamente picado']","['En una olla a fuego medio cuece las papas con agua y sal hasta que estén suaves. Escurre y reserva.', 'Envuelve las papas con las rebanadas de tocino y asegura con un palillo. Fríelas en un sartén profundo a fuego medio hasta dorar y escúrrelas sobre una toalla de cocina Elite® Megaroll', 'En el mismo sartén donde freíste las papas, fríe la cebolla, el ajo, los chiles, el jitomate, la pimienta gorda y el comino hasta que se suavicen las verduras. Rellena con el caldo de pollo y cocina 15 minutos. Enfría ligeramente.', 'Licúa la preparación anterior hasta obtener una salsa tersa. Fríe nuevamente con un poco de aceite hasta que suelte el hervor y cocina 15 minutos más.', 'Baña las papas con la salsa, espolvorea cilantro picado y sirve con Servilletas Elite® ultra.']",https://cdn7.kiwilimon.com/brightcove/5029/5029.jpg
AGUACHILE ROJO DE SALCHICHA,platos-fuertes,,Baja,6,"['1 paquete de salchicha de pavo Fud® cuida-t+, 500 g, cortadas en rodajas', '1 taza de cebolla morada, fileteada', '1 pepino, cortado en medias lunes, sin semillas ni cáscara', '1 taza de jugo de limón', '1/4 tazas de chile en polvo, o polvo de chiles secos', '1/4 tazas de cilantro fresco, finamente picado', '1 taza de jitomate, cortado en juliana', 'suficiente de sal', 'suficiente de pimienta', '1 aguacate, cortado en cubos', 'suficiente de tostadas, para servir', 'suficiente de limón, para servir']","['Sobre una tabla corta tus Salchichas de pavo de FUD® en rodajas, colócalas en un bowl y mezcla con la cebolla morada, el pepino, el jugo de limón, el chile en polvo, el cilantro, el jitomate, la sal y la pimienta. Marina 15 minutos.', 'Sirve con aguacate y acompaña con tostadas y más limón, disfruta.']",https://cdn7.kiwilimon.com/brightcove/5007/5007.jpg
PAPA AL HORNO CON CHAMPIÑONES,guarniciones-de-exito,1h,Baja,3,"['3 papas blancas, medianas', '2 cucharadas de mantequilla', 'suficiente de sal y pimienta', '1 taza de tocino, finamente picado', '1/4 tazas de cebolla, finamente picada', '1 1/2 tazas de champiñón, fileteado', '2 tazas de espinaca, cortada en tiritas', '1/2 tazas de queso manchego, rallado', 'suficiente de perejil chino, para decorar']","['Precalienta el horno a 180°C', 'Coloca un poco de mantequilla en las hojas de papel aluminio acomoda las papas y sazona con sal y pimienta, envuelve.', 'Coloca las papas en un sartén de hierro fundido o charola para horno y hornea por 40 minutos .', 'Para el relleno, en un sartén a fuego medio cocina el tocino hasta dorar, agrega la cebolla, los champiñones y cocina hasta que suelten su jugo, agrega las espinacas, sazona y cocina 2 minutos más.', 'Corta la parte superior de las papas y ahueca con ayuda de una cuchara. Rellénalas con la mezcla de champiñones y espinaca y acomódalas de nuevo en una charola para horno.', 'Espolvorea las papas con queso rallado y hornea nuevamente hasta que se derrita. Sirve y disfruta.']",https://cdn7.kiwilimon.com/brightcove/4948/4948.jpg
CHILES GÜEROS RELLENOS DE CAMARÓN EN SALSA DE FRIJOL,platos-fuertes,20 mins,Baja,3,"['6 chiles güeros', '1 diente de ajo, para la salsa', '1/4 cebollas, para la salsa', '1 taza de frijol negro, cocidos, para la salsa', '2 tazas de caldo de frijol, para la salsa', '1 cucharada de epazote, para la salsa', '1 hoja santa, para la salsa', '2 cucharadas de aceite vegetal, divididas', '1/2 tazas de cebolla, finamente picada', '1 cucharada de ajo, finamente picado', '1/2 kilos de camarón, chico, limpio y sin cáscara', '1 taza de jitomate, finamente picado', '2 cucharadas de cilantro fresco, finamente picado', 'suficiente de sal y pimienta', 'suficiente de crema ácida, para servir', 'suficiente de chícharo, en brotes, para servir', 'suficiente de jitomate cherry, de colores y en mitades, para servir']","['En un comal a fuego medio, asa lo chiles, el ajo y la cebolla hasta que estén tatemados por todos lados. Retira y coloca los chiles en una bolsa de plástico, cierra y deja sudar por 15 a 20 minutos.', 'Mientras tanto, para la salsa, licúa los frijoles con el caldo, el ajo y la cebolla asada, el epazote y la hoja santa hasta obtener una mezcla homogénea.', 'Calienta una cucharada de aceite y fría la salsa de frijol, cocina alrededor de 10 minutos o hasta que espese y sazona. Reserva.', 'Para el relleno, calienta el resto del aceite y sofríe la cebolla y el ajo. Agrega los camarones, cocina unos minutos y agrega el jitomate, sazona con sal, pimienta e incorpora el cilantro. Retira y reserva.', 'Retira los chiles de la bolsa, pélalos y corta cuidadosamente cada uno por la mitad. Con ayuda de una cuchara quita las semillas y desvénalos.', 'Rellena los chiles con la preparación de camarones. Sirve la salsa de frijol a manera de espejo, acomoda los chiles y decora con crema ácida, brotes y jitomate cherry. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/4950/4950.jpg
CALABACITAS RELLENAS DE RAJAS CON QUESO PANELA EN SALSA DE ELOTE,saludables,20 mins,Baja,3,"['1 taza de pollo, cocido y deshebrado, para el relleno', '1 taza de raja de chile poblano, para el relleno', '1/2 tazas de crema light, para el relleno', '6 rebanadas de queso panela rebanadas cuadradas Fud® cuida-t+, picadas, a parte 2 más para decorar', '2 litros de agua', '2 calabazas, italiana', '1 cucharada de aceite, para la salsa', '2 dientes de ajo, troceados, para la salsa', '1/2 cebollas blancas, troceada, para la salsa', '1 taza de elote, blanco, para la salsa', '1 taza de elote, amarillo, para la salsa', '1 taza de caldo de pollo, para la salsa', '1/2 tazas de crema light, para la salsa', '1 pizca de sal, para la salsa', '1 pizca de pimienta, para la salsa', '3 cucharadas de perejil, finamente picado', 'suficiente de elote, amarillo']","['Para el relleno, en un bowl mezcla el pollo con las rajas, la crema, el Queso Panela rebanadas cuadradas FUD® Cuida-t+, sazona con sal un poco de pimienta y reserva.', 'Calienta una ollita a fuego medio con el agua hasta que llegue a punto de ebullición y cocina las calabazas hasta que estén suaves. Retira de la cocción y sobre una tabla corta a la mitad a lo largo. Con ayuda de una cuchara ahueca y vierte la calabaza que sobro en el relleno, rellena y espolvorea con más Queso Panela rebanadas cuadradas FUD® Cuida-t+.', 'Para la salsa, calienta una sartén a fuego medio con el aceite, cocina el ajo con la cebolla, el elote blanco y el elote amarillo hasta que se suavicen los ingredientes. Rellena con el caldo de pollo, cuece durante 10 minutos retira de la cocción.', 'Licúa con la crema hasta obtener una salsa tersa, sazona con sal y pimienta y reserva.', 'Sirve las calabazas en un plato con el espejo de salsa, espolvorea con perejil, elote entero y más queso.']",https://cdn7.kiwilimon.com/brightcove/4936/4936.jpg
CHAYOTES RELLENOS DE ENSALADA CREMOSA DE ATÚN,guarniciones,15 mins,Baja,4,"['2 litros de agua', '4 chayotes', 'al gusto de sal', '1 taza de pasta de moños, cocida', '1/4 tazas de cebolla, finamente picada', '1/4 tazas de pimiento rojo, cortado en cubitos', '3 cucharadas de apio, finamente picado', '1/4 tazas de chícharo', '1/4 tazas de elote en grano', '1 1/2 tazas de Vitalinea® estilo griego natural, sin endulzar, 900g', '1 cucharada de mostaza', '1 cucharada de polvo de ajo', 'al gusto de sal y pimienta', 'suficiente de elote, baby, en rebanadas para decorar', 'suficiente de perejil chino, para decorar', '1 1/2 tazas de atún']","['En una tabla de madera pela los chayotes, corta a la mitad y cocina por 15 minutos en agua hirviendo con sal o hasta que se suavicen. Escurre y enfría.', 'Sobre una tabla, con ayuda de una cuchara ahueca los chayotes y pica el relleno.', 'En un bowl mezcla la pasta, el atún, el relleno de chayote, la cebolla, el pimiento rojo, el apio, el chícharo, los granos de elote, el Yoghurt Vitalínea® griego sin endulzar, la mostaza, el ajo en polvo, sazona con sal y pimienta.', 'Con ayuda de una cuchara rellena los chayotes, decora con elote baby y perejil chino.']",https://cdn7.kiwilimon.com/brightcove/4885/4885.jpg
