nombre,categoria,tiempo,dificultad,porciones,ingredientes,pasos,img
BEBIDA ENERGIZANTE,desayunos,,Baja,4,"['2 tazas de Ades® soya', '1 mango manila', '1/2 tazas de helado de coco', '1/2 cucharaditas de café instantáneo', '2 tazas de hielo']","['Corta los laterales del mango y extrae la pulpa con una cuchara.', 'Coloca la pulpa de mango en la licuadora y agrega el AdeS® Soya, el café instantáneo, el helado de coco y el hielo. Licúa hasta que todo quede bien incorporado.', 'Sirve y disfruta.']",https://cdn7.kiwilimon.com/brightcove/1012/1012.jpg
RICO ATOLE DE FRESA,bebidas,10 mins,Baja,8,"['4 tazas de leche de vaca', '4 tazas de agua', '1/2 tazas de azúcar morena', '3 tazas de fresa, lavadas y desinfectadas', '1 cucharada de vainilla líquida', '1/4 tazas de masa de maíz', '1/2 tazas de avena', '1 vara de canela', '2 anís estrella', 'suficiente de fresa, para servir']","['Licúa la leche con el agua, el azúcar, las fresas, la vainilla, la masa de maíz y la avena hasta obtener una mezcla homogénea.', 'Calienta el atole en una ollita a fuego medio con la canela y el anís estrella y cocina sin dejar de mover hasta que espese, sirve caliente y decora con fresas y canela. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/4555/4555.jpg
ATOLE DE MAZAPÁN,bebidas,15 mins,Baja,8,"['4 tazas de leche de vaca', '1 taza de agua', '1/2 tazas de leche evaporada', '1/2 tazas de leche condensada light', '5 mazapanes', '5 cucharadas de fécula de maíz', '1 raja de canela, para cocer atole y para servir']","['Licúa la leche entera con el agua, la leche evaporada, la leche condensada, el mazapán, la fécula de maíz hasta conseguir una mezcla homogénea.', 'Calienta una ollita a fuego medio, vierte la preparación anterior, agrega las canela y cocina hasta que espese, sirve el atole y disfruta calientito.']",https://cdn7.kiwilimon.com/brightcove/4522/4522.jpg
CAFÉ DE OLLA CON CHOCOLATE,bebidas,30 mins,Baja,10,"['6 tazas de agua', '2 tazas de chocolate de mesa', '1 raja de canela', '2 clavos', '1/2 tazas de café']","['En una ollita a fuego alto calienta el agua hasta hervir. Agrega el chocolate, la canela y el clavo, luego baja el fuego, mueve constantemente y hierve por 15 minutos. Entonces añade el café y apaga.', 'Mezcla y deja reposar 20 minutos hasta que el café se haya asentado.', 'Cuela, sirve y disfruta.']",https://cdn7.kiwilimon.com/brightcove/5747/5747.jpg
MOJITO DE TUNA,bebidas,,Baja,4,"['1/2 tazas de hierbabuena', '1/4 tazas de azúcar', '1/4 tazas de jugo de limón', '2 limones, cortados en octavos', '1/2 tazas de tuna, verde, cortada en cubos', '1/2 tazas de ron blanco', '1 taza de agua mineral', '1 taza de hielo', 'suficiente de tuna, cortada en rodajas, para servir', 'suficiente de hierbabuena, (hojas)', 'suficiente de chile serrano, cortado a la mitad, para decorar']","['En un vaso, aplasta con ayuda de un machacador la hierbabuena, el azúcar y el jugo de limón para extraer el sabor.', 'Luego añade los limones, la tuna y el ron blanco, machaca nuevamente y rellena con agua mineral. Reserva.', 'En un vaso con hielos, sirve la preparación anterior, coloca tuna y hierba buena para servir, decora con un chile serrano y disfruta.']",https://cdn7.kiwilimon.com/brightcove/5637/5637.jpg
RONCHATA,bebidas,,Baja,4,"['1 taza de hielo', '1/2 tazas de concentrado de horchata', '1/2 tazas de ron', '1 taza de leche evaporada', '1/4 tazas de crema de coco', '1 cucharadita de canela en polvo', '1 raja de canela']","['En un vaso mezclador para cócteles, coloca los hielos y sirve el concentrado de horchata, el ron, la leche evaporada, la crema de coco y la canela en polvo. Mezcla hasta integrar todos los ingredientes.', 'Sirve tu cóctel en un cantarito de barro, decora con la vara de canela y disfruta.']",https://cdn7.kiwilimon.com/brightcove/5635/5635.jpg
MARGARITA DE JAMAICA FROZEN,bebidas,,Baja,2,"['2 tazas de hielo', '1/2 tazas de jarabe de jamaica', '1/4 tazas de tequila', '1/8 tazas de jugo de limón', '1/4 tazas de licor de naranja', 'suficiente de limón, cortado en rodajas', 'suficiente de chile en polvo', 'suficiente de flor de jamaica, para decorar']","['Coloca en la licuadora los hielos, el jarabe de jamaica, el tequila, el jugo de limón y el licor de naranja, y licúa hasta obtener una mezcla homogénea. Reserva.', 'Coloca la boquilla del vaso en el limón y luego escarcha con el chile en polvo.', 'Rellena con la preparación anterior, decora con la flor de jamaica, sirve y disfruta.']",https://cdn7.kiwilimon.com/brightcove/5638/5638.jpg
PALOMA DE GRANADA,bebidas,,Baja,4,"['1 toronja, cortada en rodajas', '1/4 tazas de sal, para escarchar', '1/8 tazas de jugo de limón', '1 pizca de sal', '1/4 tazas de tequila', '1/4 tazas de hielo', '1 toronja, cortada en rodajas', '1 limón, cortado en rodajas', '1/2 tazas de granada', '1/2 tazas de refresco de toronja', 'suficiente de granada']","['Coloca la boquilla de tu vaso en la toronja y luego escarcha con la sal y reserva.', 'En el mismo vaso, mezcla el jugo de limón con la sal y el tequila hasta incorporar. Agrega los hielos, la toronja en rodajas, el limón y la granada, y rellena con el refresco de toronja.', 'Decora con más granada, sirve y disfruta.']",https://cdn7.kiwilimon.com/brightcove/5634/5634.jpg
CHAMOYADA DE PIÑA,bebidas,,Baja,2,"['1 piña miel, cortada en cubos', '2 tazas de hielo', '1/4 tazas de azúcar', '1/4 tazas de jugo de limón', '1/2 tazas de jugo de piña', 'suficiente de chamoy líquido', 'suficiente de chile en polvo', 'suficiente de pendiente, cortada en abanicos, para decorar', 'suficiente de gomita enchilada', 'suficiente de dulces de chamoy, o enchilados']","['Para la chamoyada, coloca en la licuadora los cubos de piña, el hielo, el azúcar, el jugo de limón, el jugo de piña, y licúa hasta obtener una mezcla espesita.', 'Sumerge la boquilla del vaso en el chamoy, para de inmediato escarchar con el chile en polvo. Coloca más chamoy dentro del vaso y luego sirve la chamoyada de piña.', 'Decora con la piña, las gomitas de chile y los dulces de chile. Disfruta y comparte.']",https://cdn7.kiwilimon.com/brightcove/5537/5537.jpg
"LICUADO DE FRESA, PLÁTANO Y AMARANTO",desayunos,,Baja,1,"['1/2 tazas de fresa, lavada y desinfectada', '1/2 plátanos', '2 cucharadas de amaranto', '1 taza de leche de almendra']","['Corta el tallo de las fresas y colócalas en la licuadora junto con el plátano, el amaranto y la leche de almendra.', 'Licúa hasta que todo quede bien incorporado. Sirve.']",https://cdn7.kiwilimon.com/brightcove/5438/5438.jpg
FRAPPÉ CARAJILLO,postres,,Baja,2,"['2 tazas de hielo', '1/2 tazas de café espresso', '1/4 tazas de licor del 43', '1/4 tazas de crema de café', 'suficiente de crema batida, para decorar', 'suficiente de café en polvo, para decorar']","['Licúa los hielos con el café expreso, el licor del 43 y la crema de café hasta obtener una mezcla de tersa.', 'Sirve y decora con un poco de crema batida café en polvo. Agrega un extra de licor del 43.']",https://cdn7.kiwilimon.com/brightcove/5916/5916.jpg
FRAPPÉ CLÁSICO,postres,,Baja,2,"['2 tazas de hielo', '1 taza de leche de vaca, fría', '1/2 tazas de café', '1/4 tazas de azúcar', 'suficiente de crema batida', 'suficiente de café en polvo, para servir', 'suficiente de barquillo de galleta, para servir']","['Licúa los hielos con la leche, el café negro y el azúcar hasta obtener una consistencia de frappé.', 'Sirve la preparación en un vaso y decora con crema batida, café en polvo y barquillos.']",https://cdn7.kiwilimon.com/brightcove/5450/5450.jpg
FRAPPÉ DE MOKA FÁCIL,postres,,Baja,2,"['2 tazas de hielo', '1 taza de café', '1/2 tazas de jarabe de chocolate', '1 taza de leche de vaca, fría', 'suficiente de chocolate amargo, derretido, para escarchar', 'suficiente de granillo de chocolate, para decorar', 'suficiente de crema batida, para deccorar', 'suficiente de chocolate amargo, para decorar']","['Licúa el hielo con el café negro, el jarabe de chocolate y la leche hasta obtener una consistencia de frappé, reserva en refrigeración.', 'Escarcha la boca de los vasos con el chocolate derretido, refrigera un minuto para solidificar ligeramente y decora con el granillo. Refrigera nuevamente para solidificar por completo.', 'Sirve el frappé en los vasos escarchados y decora con crema batida y un trozo de chocolate.']",https://cdn7.kiwilimon.com/brightcove/5453/5453.jpg
CHAMOYADA DE PEPINO CON LIMÓN,bebidas,,Baja,2,"['2 pepinos, pelado, sin semilla, en cubos grandes', '1/2 tazas de jugo de limón', '3 cucharadas de azúcar', 'suficiente de hielo', '2 limones, cortado en rodajas', 'suficiente de chile en polvo, para escarchar', '1/2 tazas de chamoy', 'suficiente de dulces de chamoy, para decorar', 'suficiente de dulce de tamarindo, y agridulces, para decorar', '1 limón amarillo, en rodajas, para decorar', '1 limón, en rodajas, para decorar', 'suficiente de chile en polvo, para servir']","['Licúa el pepino con el jugo de limón, el azúcar y los hielos hasta lograr una consistencia de raspado.', 'Escarcha los vasos pasando por las rodajas de limón y el chile en polvo.', 'Vierte un poco de chamoy en cada vaso y rellena con la mezcla de limón hasta la mitad. Agrega un poco más de chamoy y rellena con el resto de la mezcla.', 'Decora la chamoyadas con los dulces, las gomitas, las rodajas de limón y sirve con un poco más de chile en polvo.']",https://cdn7.kiwilimon.com/brightcove/5414/5414.jpg
MARGARITA FRAPPÉ DE PIÑA COLADA,bebidas,,Baja,2,"['1 coco, sin piel, cortado en trozos', '2 tazas de piña, congelada, cortada en cubos', '1/2 tazas de jugo de limón', '1/2 tazas de jugo de piña', 'suficiente de hielo', '1/2 tazas de crema de coco', '1/4 tazas de licor de naranja', '1/4 tazas de tequila', '1/4 tazas de agua de coco', 'suficiente de coco, tostado, para decorar', 'suficiente de piña, cortada en triángulos, para decorar', 'suficiente de hierbabuena, para decorar']","['Para tu concentrado de coco- piña, coloca en tu vaso mezclador de Vitamix® el coco, la piña, el jugo de limón, el jugo de piña y licúa hasta obtener una mezcla homogénea.', 'Agrega a tu Vitamix® el hielo, vierte la preparación anterior, la crema de coco, el licor de naranja, y el tequila, el agua de coco y cierra la tapa.', 'Utiliza el programa “smoothies” para licuar la preparación. Sirve en cocos, decora con el coco tostado, la piña y hierbabuena.']",https://cdn7.kiwilimon.com/brightcove/5215/5215.jpg
MOJITO DE FRESA BAJO EN CALORÍAS,bebidas,,Baja,1,"['1 limón, sin semillas', '2 fresas', '1 rama de hierbabuena', '1 cucharada de sustituto de azúcar', 'suficiente de hielo', '2 onzas de ron blanco', 'suficiente de refresco, , de limón, bajo en calorías', 'suficiente de hierbabuena, para decorar', 'suficiente de fresa, para decorar']","['Corta el limón en gajos y las fresas en rodajas delgadas con ayuda de un cuchillo.', 'Coloca la fruta en un vaso junto con la hierbabuena, el sustituto de azúcar y con ayuda de un mortero presiona para mezclar los jugos de las frutas con el sustituto y liberar el sabor de la hierbabuena.', 'Agrega hielos y el ron, mezcla bien y rellena con el refresco de limón bajo en calorías. Decora con más hierbabuena y fresa. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/4864/4864.jpg
MOJITO DE PEPINO BAJO EN CALORÍAS,bebidas,,Baja,1,"['1 limón, sin semillas', '1/4 pepinos, con cáscara', '1 rama de hierbabuena', '1 cucharada de sustituto de azúcar', 'suficiente de hielo', '2 onzas de ron blanco', 'suficiente de refresco, de toronja, bajo en calorías', 'suficiente de limón, para decorar', 'suficiente de pepino, para decorar']","['Corta el limón y el pepino en rodajas delgadas con ayuda de un cuchillo.', 'Coloca las rodajas en un vaso junto con la hierbabuena, el sustituto de azúcar y con ayuda de un mortero presiona para mezclar los jugos del limón y el pepino con el sustituto y liberar el sabor de la hierbabuena.', 'Agrega hielos y el ron, mezcla bien y rellena con el refresco de toronja bajo en calorías. Decora con más hierbabuena, limón y pepino. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/4866/4866.jpg
TEJUINO,bebidas,15 mins,Baja,8,"['1 1/2 tazas de masa de maíz', '2 tazas de agua', '2 tazas de piloncillo, en conos pequeños', '6 tazas de agua', '1/2 tazas de jugo de limón', 'suficiente de hielo', '1 bola de nieve de limón, opcional', 'suficiente de limón, un cuarto de rodaja']","['Licúa la masa de maíz con agua hasta que esté tersa y reserva.', 'Hierve el agua y el piloncillo hasta que se deshaga por completo, por alrededor de 5 minutos.', 'Agrega la masa de maíz licuada y cocina por 10 minutos o hasta que espese.', 'Agrega el jugo de limón y tapa con una tela de algodón.', 'Reposa por 24 horas, remueve y si está demasiado espeso, puedes diluir con un poco de agua.', 'Sirve en un vaso escarchado con sal, el tejuino, una bola de nieve de limón y decora con limón.']",https://cdn7.kiwilimon.com/brightcove/8270/8270.jpg
¿CÓMO HACER CHAI CASERO?,bebidas,15 mins,Baja,4,"['3 tazas de leche', '1 1/2 tazas de agua', '1 cucharadita de cardamomo, entero', '1 cucharadita de pimienta negra entera', '4 clavos', '3 anís estrella', '1 cucharadita de jengibre molido', '1/2 rajas de canela', '6 cucharadas de azúcar morena', '2 cucharadas de té negro', 'suficiente de anís estrella, para decorar', 'suficiente de canela, para decorar']","['Calienta la leche y el agua a temperatura media y mantenla en el fuego.', 'Con ayuda de un molcajete o mortero muele una a una las especias y agrégalas a la leche lentamente. El proceso de infusión total será de apróximadamente 15 minutos.', 'Finalmente agrega el azúcar y el té negro; infusiona por 1 min y cuela.', 'Sirve en tazas o vasos resistentes al calor; decora con canela y anís estrella.']",https://cdn7.kiwilimon.com/brightcove/7498/7498.jpg
BAILEYS CASERO,bebidas,10 mins,Baja,6,"['1 1/2 tazas de leche evaporada', '1 litro de leche', '1 cucharadita de bicarbonato', '1 cucharadita de sal', '2 cucharadas de fécula de maíz', '1 1/2 tazas de leche condensada', '2 cucharadas de cocoa', '2 cucharadas de café soluble', '2 cucharadas de esencia de vainilla', '2 tazas de whisky', 'suficiente de churro, para acompañar']","['En una olla cocina la leche evaporada, la leche, el bicarbonato y la sal. Cocina por 5 minutos.', 'En un bowl agrega una cucharada de la mezcla anterior y disuelve la fécula de maíz, agrégalo a la olla y cocina por 5 minutos hasta que espese.', 'A fuego bajo agrega la leche condensada, la cocoa, el café y la vainilla. Cocina por 3 minutos y retira del fuego.', 'Cambia a un bowl y agrega el whisky, bate para integrar y deja enfriar', 'Sirve en un vaso bajo con hielos y acompaña con unos ricos churros.']",https://cdn7.kiwilimon.com/brightcove/7402/7402.jpg
BOMBA DE MICHELADA,bebidas,15 mins,Baja,4,"['1 taza de azúcar, para la base', '2 cucharadas de chile en polvo, para la base', '1 cucharada de chile en polvo, con azúcar, para la base', '2 cucharadas de chile en polvo, con sal, para la base', '2 cucharadas de jugo de limón, para la base', '4 cucharadas de chamoy líquido, para la base', '10 dulces de tamarindo, para el relleno', '1/2 tazas de jugo de tomate con almejas, para el relleno', '1/4 tazas de salsa picante, para el relleno', '3 cucharadas de jugo de limón, sin semillas, para el relleno', '1 cucharada de jugo sazonador, para el relleno', '2 cucharadas de salsa inglesa, para el relleno', '1 cucharada de chile en polvo, para el relleno', '1 cucharada de chile en polvo, con sal, para cubrir las esferas', 'suficiente de gomita enchilada, para el relleno', 'suficiente de gomita, dulce, para el relleno', 'suficiente de chile en polvo, para el relleno', 'al gusto de cerveza clara', 'suficiente de botana, para acompañar']","['En una olla de acero inoxidable o antiadherente, vierte el azúcar con el jugo de limón y calienta un par de minutos; agrega el chile en polvo, el chile en polvo con azúcar y el chile en polvo con sal, cocina a fuego medio bajo hasta que el azúcar comience a hacerse líquido por 5 min, mueve constantemente con una cuchara de madera. Agrega el chamoy líquido e integra, cocina a fuego bajo hasta que tenga una consistencia espesa. Recuerda que para saber sí la consistencia es la correcta, puedes colocar una gota de la mezcla en un vaso con agua, sí se forma una gota sólida, la mezcla estará lista.', 'Vierte la mezcla anterior, con ayuda de una cuchara, en moldes de silicón en forma de media esfera, cuida mucho de hacerlo con cuidado por la temperatura del azúcar, esparce bien cubriendo toda la forma. Congela hasta que las piezas se vuelvan sólidas.', 'Mientras se congelan las medias esferas, prepara el relleno. En una olla de acero inoxidable o antiadherente, cocina a fuego bajo los pulparindos, agrega el jugo de tomate y almeja, la salsa picante, el jugo de limón, el jugo sazonador, la salsa inglesa y el chile en polvo, cocina hasta que la consistencia sea semi espesa. Retira del fuego y enfría ligeramente, esta preparación también te ayudará a pegar las esferas.', 'Rellena las esferas con la mezcla de salsas, agrega gomitas enchiladas, gomitas dulces y chile en polvo. Cierra la esfera con otra pieza pegando todo con la mezcla del relleno, espolvorea con chile y refrigera nuevamente para mantener solidas las piezas.', 'Escarcha un vaso o copa de cerveza con chamoy y chile en polvo, sirve la cerveza hasta la mitad y vierte la bomba, termina de rellenar con mucho cuidado. Disfruta con botana.']",https://cdn7.kiwilimon.com/brightcove/7325/7325.jpg
ATOLE DE VAINILLA CON PASTEL DE ELOTE,postres,30 mins,Baja,6,"['1 sobre de atole de vainilla marca Maizena®', '1 litro de leche de vaca', '1 1/2 cucharadas de fécula de maiz, Marca Maizena®', '4 huevos', '1 barra de mantequilla', '4 elotes en grano, crudo', '1 lata de leche condensada']","['Para el atole: Verter en un recipiente un poco de leche.', 'Agregar un sobre de atole de vainilla marca Maizena® y mezclar.', 'Dejar hervir con el resto de la leche por 5 minutos.', 'Para el pastel de elote: Precalentar el horno a 180°C, engrasar y enharinar un molde.', 'Licuar el elote desgranado, los huevos, la mantequilla derretida, la Fécula de Maíz Marca Maizena® y la leche condensada.', 'Vaciar la mezcla al molde y hornear a 180°C por 30 minutos o hasta que esté cocido.', 'Dejar enfriar un poco y cuando esté tibio desmoldar.']",https://cdn7.kiwilimon.com/brightcove/456/456.jpg
LICUADO ENERGÉTICO DE CHOCOLATE Y ALMENDRAS,desayunos,,Baja,2,"['2 tazas de leche de almendra', '1 1/2 cucharadas de cocoa', '3 dátiles sin hueso', '1 cucharadita de esencia de vainilla', '1/4 cucharaditas de nuez moscada', '1/2 tazas de Cereal Nestlé Fitness® miel y almendras', 'suficiente de almendra, fileteada, tostada, para decorar', 'suficiente de chocolate, rallado']","['Licúa la leche de almendras con la cocoa, los dátiles, la esencia de vainilla, la nuez moscada y Cereal Nestlé Fitness® miel y almendras por 3 minutos.', 'Sirve el licuado y decora con almendras fileteadas y chocolate rallado.']",https://cdn7.kiwilimon.com/brightcove/7132/7132.jpg
¿CÓMO HACER TEPACHE CASERO?,bebidas,,Baja,12,"['1 piña, lavada y desinfectada', '2 conos de piloncillo', '1 raja de canela', '7 pimienta gorda', '5 clavos de olor', 'suficiente de agua', 'suficiente de hielo', 'suficiente de piña, en cubos, para acompañar']","['Retira el tallo de la piña con la mano y con un cuchillo corta los dos extremos de la piña en rodajas y consérvalos. Retira la cáscara de piña cortando a lo largo y corta dos rodajas de la pulpa de piña, esta será la base del tepache. Conserva la pulpa que te sobró para acompañar.', 'En un vitrolero o una olla de barro, coloca los conos de piloncillo, agrega las cáscaras y rodajas de piña, la canela, las pimientas gordas y los clavos de olor. Rellena con agua, tapa con un trapo de algodón y asegura con un hilo. Conserva en un lugar fresco por 24 horas.', 'Pasado el tiempo notarás que el piloncillo ya se disolvió, mezcla muy bien y si es necesario pruébalo de dulzor, es el momento preciso de añadir más piloncillo o azúcar si lo deseas. Vuelve a tapar con el trapo de algodón y asegura con hilo; deja reposar por 48 horas más en un lugar fresco.', '¡Está listo para consumir! Retira el tapo e hilo de algodón, añade hielos y sirve en un vaso con trocitos de piña.']",https://cdn7.kiwilimon.com/brightcove/6869/6869.jpg
LICUADO VITAMÍNICO CON ALMENDRA,desayunos,,Baja,2,"['1 taza de mango ataulfo, sin cáscara, en cubos', '1/4 tazas de guayaba, en tercios', '3 cucharadas de yogur griego, natural', '1/4 tazas de jugo de naranja, sin semillas', '1/4 tazas de jugo de toronja, sin semillas', '1 cucharada de miel', '1 taza de CARNATION® CLAVEL® origen almendra', 'suficiente de mango, en cubos, para decorar', 'suficiente de toronja, en triángulo, para decorar', 'suficiente de guayaba, en rodaja, para decorar']","['Licúa el mango junto con la guayaba, el yogurt griego, el jugo de naranja, el jugo de toronja, la miel y la CARNATION® CLAVEL® Origen Almendra hasta integrar por completo.', 'Sirve el licuado en un vaso de cristal, decora con cubos de mango. Coloca un triángulo de toronja y una rodaja de guayaba en el borde ¡Disfruta!']",https://cdn7.kiwilimon.com/brightcove/6720/6720.jpg
LICUADO PARA MEJORAR LA DIGESTIÓN,desayunos,,Baja,2,"['1 taza de papaya, en cubos, sin cáscara', '1/2 tazas de piña, en triángulos, sin cáscara', '2 cucharadas de avena', '1 cucharadita de jengibre, sin piel, en cubos', '1/4 tazas de leche deslactosada', '1 taza de CARNATION® CLAVEL® Origen Coco', 'suficiente de papaya, en cubitos, para decorar', 'suficiente de menta, en hojas, para decorar', 'suficiente de piña, en triángulo, para decorar']","['Licua la papaya junto con la piña, la avena, el jengibre, la leche deslactosada y la CARNATION® CLAVEL® Origen Coco hasta integrar por completo.', 'Sirve en un vaso de cristal, decora con cubos de papa ya, hoja de menta y un triángulo de piña en el borde.']",https://cdn7.kiwilimon.com/brightcove/6721/6721.jpg
LICUADO ANTIOXIDANTE CON ALMENDRAS,desayunos,,Baja,2,"['1/2 tazas de fresa, en cuartos', '1/4 tazas de frambuesa', '1/4 tazas de mora azul', '1/4 tazas de zarzamora', '3 cucharadas de jugo de limón, sin semillas', '2 cucharadas de miel', '1 1/2 tazas de CARNATION® CLAVEL® origen almendra', 'suficiente de frambuesa, a la mitad, para decorar', 'suficiente de mora azul, para decorar', 'suficiente de limón, en rodajas, para decorar']","['Licúa la fresa junto con la frambuesa, la mora azul, la zarzamora, el jugo de limón, la miel y la CARNATION® CLAVEL® Origen Almendra hasta integrar por completo.', 'Sirve en vaso de cristal, agrega moras y frambuesa en mitades. Decora con una rodaja de limón en el borde. ¡Disfruta!']",https://cdn7.kiwilimon.com/brightcove/6718/6718.jpg
"ARROZENA DE FRUTAS, JENGIBRE Y MIEL",bebidas,8 mins,Baja,3,"['4 tazas de agua', '1/2 tazas de miel', '2 cucharadas de jengibre', '1/2 tazas de harina de arroz Tres Estrellas®', '1 taza de hielo', '1 cucharada de avena', '1 taza de jugo de naranja', '1 taza de jugo de toronja', '1/2 tazas de guayaba, en cuartos', '1/4 tazas de piña, en cubos']","['En una olla calienta el agua, agrega la miel y el jengibre. Incorpora la Harina de arroz Tres estrellas® y mueve hasta integrar. Hierve por 5 minutos. Retira del fuego y enfría.', 'En una licuadora coloca los hielos, la avena, el jugo de naranja, el jugo de toronja, la guayaba y la piña. Añade una taza de la mezcla de Harina de arroz Tres estrellas® y licúa.', 'Sirve bien frío y decora con rodajas de toronja, piña y guayaba. ¡Disfruta!']",https://cdn7.kiwilimon.com/brightcove/6607/6607.jpg
LICUADO DE PIÑA CON LECHE DE AVENA,desayunos,,Baja,1,"['1 taza de avena Quaker® Old Fashioned', '5 tazas de agua', '1/2 cucharaditas de esencia de vainilla, sin color', '2 cucharadas de azúcar morena', '1/2 cucharaditas de sal', '1/2 tazas de piña, picada', '2 cucharadas de apio', '1/8 cucharaditas de jengibre en polvo, o natural', '1/4 tazas de jugo de naranja']","['Para la leche de avena Quaker®, coloca la avena Quaker® en un bowl y vierte el agua, reposa por 30 minutos, cuela y reserva.', 'Licúa la avena Quaker®, la esencia de vainilla, la azúcar morena y la sal con el agua.', 'Cuela con ayuda de un colador o una manta de cielo 2 veces o hasta que ya no se vean restos de avena.', 'Para el licuado de piña, licúa la leche de avena Quaker®, la piña, apio, jengibre y jugo de naranja.']",https://cdn7.kiwilimon.com/brightcove/6589/6589.jpg
LICUADO DE PLÁTANO CON LECHE DE AVENA,desayunos,,Baja,1,"['1 taza de avena Quaker® Old Fashioned', '5 tazas de agua', '1/2 cucharaditas de esencia de vainilla, sin color', '2 cucharadas de azúcar morena', '1/2 cucharaditas de sal', '1/2 tazas de plátano, picado', '1/2 cucharaditas de canela', '2 cucharadas de nuez']","['Para la leche de avena Quaker®, coloca la avena Quaker® en un bowl y vierte el agua, reposa por 30 minutos, cuela y reserva.', 'Licúa la avena Quaker®, la esencia de vainilla, la azúcar morena y la sal con el agua.', 'Cuela con ayuda de un colador o una manta de cielo 2 veces o hasta que ya no se vean restos de avena.', 'Para el licuado de plátano, licúa la leche de avena Quaker® el plátano, la canela y la nuez.']",https://cdn7.kiwilimon.com/brightcove/6588/6588.jpg
LICUADO DE FRESA CON LECHE DE AVENA,bebidas,,Baja,1,"['1 taza de avena Quaker® Old Fashioned', '5 tazas de agua', '1/2 cucharaditas de esencia de vainilla, sin color', '2 cucharadas de azúcar morena', '1/2 cucharaditas de sal', '1/2 tazas de fresa, limpia', '2 cucharadas de yogur sin azúcar']","['Para la leche de avena Quaker®, coloca la avena Quaker® en un bowl y vierte el agua, reposa por 30 minutos, cuela y reserva.', 'Licúa la avena Quaker®, la esencia de vainilla, la azúcar morena y la sal con el agua.', 'Cuela con ayuda de un colador o una manta de cielo 2 veces o hasta que ya no se vean restos de avena.', 'Para el licuado de fresa, licúa la leche de avena Quaker®, la fresa y el yogurt.']",https://cdn7.kiwilimon.com/brightcove/6587/6587.jpg
LICUADO DE MANGO CON LECHE DE AVENA,bebidas,,Baja,1,"['1 taza de avena Quaker® Old Fashioned', '5 tazas de agua', '1/2 cucharaditas de esencia de vainilla, sin color', '2 cucharadas de azúcar morena', '1/2 cucharaditas de sal', '1/2 tazas de mango, picado', '1 cucharada de coco rallado']","['Para la leche de avena Quaker®, coloca la avena Quaker® en un bowl y vierte el agua, reposa por 30 minutos, cuela y reserva.', 'Licúa la avena Quaker®, la esencia de vainilla, la azúcar morena y la sal con el agua.', 'Cuela con ayuda de un colador o una manta de cielo 2 veces o hasta que ya no se vean restos de avena.', 'Para el licuado de mango, licúa la leche de avena Quaker®, el mango y el coco.']",https://cdn7.kiwilimon.com/brightcove/6585/6585.jpg
CAFÉ ESPUMOSO DALGONA,bebidas,,Baja,1,"['2 cucharadas de café soluble', '2 cucharadas de Azúcar Mascabado Domino®', '3 cucharadas de agua, caliente', 'al gusto de hielo', 'suficiente de leche']","['En un bowl, vierte el café soluble, el Azúcar Mascabado Domino®, el agua caliente y bate hasta crear una espuma. Reserva.', 'Sirve un vaso con hielos, vierte la leche y luego, la espuma de café. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/6549/6549.jpg
SMOOTHIE DE MANGO Y COCO FÁCIL,bebidas,,Baja,4,"['1 taza de hielo', '1 taza de yogur natural', '1/2 tazas de leche de coco', '2 cucharadas de coco rallado', '1 taza de mermelada McCormick®, de Mango', '1/4 tazas de granola', '1 taza de crema de coco', 'suficiente de granola, para decorar', 'suficiente de trufa, de coco, para decorar']","['Licúa el hielo con el yogurt, la leche de coco, el coco, la Mermelada de Mango McCormick® y la granola.', 'Bate la crema de coco por 10 minutos.', 'Sirve en un vaso el smoothie, agrega la crema batida de coco, decora con la granola y la trufa.']",https://cdn7.kiwilimon.com/brightcove/6428/6428.jpg
GOMICHELAS,bebidas,,Baja,1,"['suficiente de chamoy líquido, para el escarchado', 'suficiente de chile en polvo, dulce para el escarchado', '1/4 tazas de jugo de limón', '3 cucharadas de chamoy líquido', '3 cucharadas de salsa picante, de preferencia salsa para botanas', '1/2 cucharaditas de salsa maggi', '1 botella de cerveza clara', 'naranjas, en rodajas para decorar', 'limones, en rodajas para decorar', 'suficiente de gomita enchilada, para decorar', 'suficiente de gomita, dulces para decorar']","['Baña el borde de vaso cervecero con chamoy líquido y escarcha con chile en polvo dulce.', 'Vierte el jugo de limón en el vaso escarchado, agrega el chamoy líquido, la salsa botanera, las gotas de salsa maggi y mezcla. Añade la cerveza. Decora con rodaja de naranja, rodaja de limón y gomitas al gusto.']",https://cdn7.kiwilimon.com/brightcove/6401/6401.jpg
